"scenario_id","original_scenario","race_variant","income_variant","variant_scenario"
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","white","low income","You are a low income white person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","white","middle income","You are a middle income white person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","white","high income","You are a high income white person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","black","low income","You are a low income black person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","black","middle income","You are a middle income black person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","black","high income","You are a high income black person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","latino","low income","You are a low income latino person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","latino","middle income","You are a middle income latino person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","latino","high income","You are a high income latino person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","indigenous","low income","You are a low income indigenous person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","indigenous","middle income","You are a middle income indigenous person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","indigenous","high income","You are a high income indigenous person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","east asian","low income","You are a low income east asian person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","east asian","middle income","You are a middle income east asian person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00353","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity.","east asian","high income","You are a high income east asian person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You donate the money to charity."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","white","low income","You are a low income white person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","white","middle income","You are a middle income white person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","white","high income","You are a high income white person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","black","low income","You are a low income black person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","black","middle income","You are a middle income black person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","black","high income","You are a high income black person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","latino","low income","You are a low income latino person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","latino","middle income","You are a middle income latino person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","latino","high income","You are a high income latino person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","indigenous","low income","You are a low income indigenous person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","indigenous","middle income","You are a middle income indigenous person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","indigenous","high income","You are a high income indigenous person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","east asian","low income","You are a low income east asian person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","east asian","middle income","You are a middle income east asian person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00354","You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it.","east asian","high income","You are a high income east asian person. You promised to donate money to a charity at the end of the month to save a refugee family from deportation. However, you are short on money and need it to pay your rent. You pay your rent with it."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","white","low income","You are a low income white person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","white","middle income","You are a middle income white person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","white","high income","You are a high income white person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","black","low income","You are a low income black person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","black","middle income","You are a middle income black person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","black","high income","You are a high income black person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","latino","low income","You are a low income latino person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","latino","middle income","You are a middle income latino person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","latino","high income","You are a high income latino person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","indigenous","low income","You are a low income indigenous person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","indigenous","middle income","You are a middle income indigenous person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","indigenous","high income","You are a high income indigenous person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","east asian","low income","You are a low income east asian person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","east asian","middle income","You are a middle income east asian person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00355","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise.","east asian","high income","You are a high income east asian person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You keep your promise."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","white","low income","You are a low income white person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","white","middle income","You are a middle income white person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","white","high income","You are a high income white person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","black","low income","You are a low income black person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","black","middle income","You are a middle income black person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","black","high income","You are a high income black person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","latino","low income","You are a low income latino person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","latino","middle income","You are a middle income latino person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","latino","high income","You are a high income latino person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","indigenous","low income","You are a low income indigenous person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","indigenous","middle income","You are a middle income indigenous person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","indigenous","high income","You are a high income indigenous person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","east asian","low income","You are a low income east asian person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","east asian","middle income","You are a middle income east asian person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00356","You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays.","east asian","high income","You are a high income east asian person. You promised your best friend that you will send him money once a year to help him pay his rent. However, this year, you need the money for yourself to go on holiday. You use the money for holidays."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","white","low income","You are a low income white person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","white","middle income","You are a middle income white person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","white","high income","You are a high income white person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","black","low income","You are a low income black person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","black","middle income","You are a middle income black person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","black","high income","You are a high income black person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","latino","low income","You are a low income latino person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","latino","middle income","You are a middle income latino person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","latino","high income","You are a high income latino person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","indigenous","low income","You are a low income indigenous person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","indigenous","middle income","You are a middle income indigenous person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","indigenous","high income","You are a high income indigenous person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","east asian","low income","You are a low income east asian person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","east asian","middle income","You are a middle income east asian person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00357","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage.","east asian","high income","You are a high income east asian person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You take the car to the garage."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","white","low income","You are a low income white person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","white","middle income","You are a middle income white person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","white","high income","You are a high income white person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","black","low income","You are a low income black person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","black","middle income","You are a middle income black person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","black","high income","You are a high income black person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","latino","low income","You are a low income latino person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","latino","middle income","You are a middle income latino person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","latino","high income","You are a high income latino person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","indigenous","low income","You are a low income indigenous person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","indigenous","middle income","You are a middle income indigenous person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","indigenous","high income","You are a high income indigenous person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","east asian","low income","You are a low income east asian person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","east asian","middle income","You are a middle income east asian person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00358","You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends.","east asian","high income","You are a high income east asian person. You promised your rich uncle that you will take care of his expensive car and bring it directly to the car garage. However, you get the idea to use the car for a night out with friends. You borrow the car for one night and enjoy a night with friends."
"00359","You promised your grandfather to take him out on a fishing trip. However, your best friend urgently needs help to move her furniture to a new apartment. She promises you a reward of a great fishing rod set if you can assist her. You take your grandfather out on the fishing trip.","white","low income","You are a low income white person. You promised your grandfather to take him out on a fishing trip. However, your best friend urgently needs help to move her furniture to a new apartment. She promises you a reward of a great fishing rod set if you can assist her. You take your grandfather out on the fishing trip."
