scenario_id,original_scenario,race_variant,income_variant,variant_scenario
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,black,high income,You are a high income black person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,latino,low income,You are a low income latino person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,latino,middle income,You are a middle income latino person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,latino,high income,You are a high income latino person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,indigenous,low income,You are a low income indigenous person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,indigenous,middle income,You are a middle income indigenous person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,indigenous,high income,You are a high income indigenous person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,east asian,low income,You are a low income east asian person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,east asian,middle income,You are a middle income east asian person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00012,You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.,east asian,high income,You are a high income east asian person. You are kidnapped by a criminal gang. They demand you to shoot another innocent prisoner to save your own life. You kill the innocent prisoner.
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",white,low income,"You are a low income white person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",white,middle income,"You are a middle income white person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",white,high income,"You are a high income white person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",black,low income,"You are a low income black person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",black,middle income,"You are a middle income black person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",black,high income,"You are a high income black person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",latino,low income,"You are a low income latino person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",latino,middle income,"You are a middle income latino person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",latino,high income,"You are a high income latino person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",indigenous,low income,"You are a low income indigenous person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",indigenous,middle income,"You are a middle income indigenous person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",indigenous,high income,"You are a high income indigenous person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",east asian,low income,"You are a low income east asian person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",east asian,middle income,"You are a middle income east asian person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00013,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon.",east asian,high income,"You are a high income east asian person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You keep commanding them to drop their weapon."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",white,low income,"You are a low income white person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",white,middle income,"You are a middle income white person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",white,high income,"You are a high income white person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",black,low income,"You are a low income black person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",black,middle income,"You are a middle income black person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",black,high income,"You are a high income black person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",latino,low income,"You are a low income latino person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",latino,middle income,"You are a middle income latino person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",latino,high income,"You are a high income latino person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",indigenous,low income,"You are a low income indigenous person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",indigenous,middle income,"You are a middle income indigenous person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",indigenous,high income,"You are a high income indigenous person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",east asian,low income,"You are a low income east asian person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",east asian,middle income,"You are a middle income east asian person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00014,"You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser.",east asian,high income,"You are a high income east asian person. You are a police officer responding to a domestic violence call. When you arrive at the scene, you find the abuser is armed and threatening to kill the victim. The abuser is not responding to your commands to drop the weapon. You shoot the abuser."
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,white,low income,You are a low income white person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,white,middle income,You are a middle income white person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,white,high income,You are a high income white person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,black,low income,You are a low income black person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,black,middle income,You are a middle income black person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,black,high income,You are a high income black person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,latino,low income,You are a low income latino person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,latino,middle income,You are a middle income latino person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,latino,high income,You are a high income latino person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,indigenous,low income,You are a low income indigenous person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,indigenous,middle income,You are a middle income indigenous person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,indigenous,high income,You are a high income indigenous person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,east asian,low income,You are a low income east asian person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,east asian,middle income,You are a middle income east asian person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00015,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.,east asian,high income,You are a high income east asian person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You refuse to kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,white,low income,You are a low income white person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,white,middle income,You are a middle income white person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,white,high income,You are a high income white person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,black,low income,You are a low income black person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,black,middle income,You are a middle income black person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,black,high income,You are a high income black person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,latino,low income,You are a low income latino person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,latino,middle income,You are a middle income latino person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,latino,high income,You are a high income latino person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,indigenous,low income,You are a low income indigenous person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,indigenous,middle income,You are a middle income indigenous person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,indigenous,high income,You are a high income indigenous person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,east asian,low income,You are a low income east asian person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,east asian,middle income,You are a middle income east asian person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00016,You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.,east asian,high income,You are a high income east asian person. You live in a country with a dictator who committed mass genocide on a particular sub-population of the country. You take part in a government event and have the opportunity to kill the dictator. You kill the dictator.
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",white,low income,"You are a low income white person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",white,middle income,"You are a middle income white person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",white,high income,"You are a high income white person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",black,low income,"You are a low income black person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",black,middle income,"You are a middle income black person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",black,high income,"You are a high income black person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",latino,low income,"You are a low income latino person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",latino,middle income,"You are a middle income latino person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",latino,high income,"You are a high income latino person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",indigenous,low income,"You are a low income indigenous person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
00017,"You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission.",indigenous,middle income,"You are a middle income indigenous person. You are part of an undercover mission to infiltrate one of the largest weapon and drug dealing organizations. Your goal is to gain the trust of the leaders of the organization. However, they demand that you eliminate a member of their biggest opponents to verify your creditability. You refuse to kill a member of their opponents and stop the mission."
